Fast Fourier Transform Results:
Frame 1 result: 
(0.000675102,0.00118834)
(-0.00017036,0.00247117)
(-0.00123274,0.00133381)
(-0.000455228,0.00113428)
(-0.00245546,0.000484346)
(-0.00246862,0.000343176)
(-0.00201451,-0.000589776)
(-0.00114742,-0.00144535)
(0.00116992,-0.00257036)
(0.000993206,-0.00242003)
(0.00171077,-0.00263409)
(0.00124802,-0.00179972)
(0.0027863,0.000765834)
(0.00181725,0.0025076)
(0.00190021,0.00196711)
(0.00147749,0.00126246)
(-0.00185195,0.000614851)
(-0.00243333,0.00272596)
(-0.00475031,0.00163594)
(-0.00183923,0.00335515)
(-0.00507229,0.000568948)
(-0.00115097,-0.00170534)
(-0.00347558,-0.00568046)
(-0.00115652,-0.00537279)
(-0.00227823,-0.00670449)
(0.00143616,-0.00341623)
(0.00275192,-0.0020139)
(0.00808482,0.00260107)
(0.00410502,0.00238441)
(0.00391002,0.0076654)
(-0.00116507,0.00669288)
(-4.14041e-006,0.00561184)
(-0.0109003,0.00409659)
(-0.0035248,0.00444302)
(-0.0126885,-0.00262199)
(-0.00607552,-0.00651442)
(-0.00273244,-0.00998641)
(0.0046133,-0.00354793)
(0.0065574,-0.00711561)
(0.00658801,-0.00707321)
(0.0095893,0.000810619)
(0.00270687,0.00676805)
(0.00526703,0.00700608)
(0.00143878,0.00424979)
(-0.00250304,0.0113798)
(-0.00796118,0.00128754)
(-0.0033135,0.00232282)
(-0.00965131,-0.000808137)
(-0.00883082,-0.00769775)
(-0.0100626,-0.00501387)
(-0.0019978,-0.0151336)
(0.0085758,-0.00975951)
(0.00403895,-0.00789843)
(0.0154557,0.000555131)
(0.0131481,0.00643011)
(0.016283,0.00872998)
(0.000205784,0.00972408)
(-0.00323162,0.0081274)
(-0.0123993,0.00985189)
(-0.00556658,0.00514915)
(-0.00528766,-0.000458158)
(-0.00662009,-0.0112185)
(-0.00704874,-0.0128479)
(-0.00281544,-0.000349916)
(-0.00147262,-0.00622319)
(0.00953331,-0.00654348)
(0.00323009,-0.00277962)
(0.00591131,-0.00501043)
(0.00285151,-0.00285227)
(0.00430121,0.002118)
(0.00529953,0.0119682)
(-4.22257e-005,0.00814965)
(-0.00175914,0.00361639)
(-0.00743995,0.00389668)
(-0.00623665,-0.00236338)
(-0.010549,-0.000926713)
(-0.00867585,-0.0113814)
(-0.00246044,-0.00455766)
(-0.00165881,-0.010425)
(0.000447746,-0.00486983)
(0.0081249,-0.00354589)
(0.0043127,-0.00178896)
(0.00314022,0.00222085)
(0.00638285,-0.000439036)
(0.00404076,0.00845218)
(0.000443113,0.00597927)
(-0.000231963,0.00536124)
(-0.00471318,0.00755423)
(-0.0046487,0.00100443)
(-0.00597024,0.000241751)
(-0.00665026,0.00136024)
(-0.00527398,-0.00615976)
(-0.000112987,-0.00666398)
(0.000880694,-0.0108918)
(0.00359236,-0.00829741)
(0.00903869,-0.00969318)
(0.0134824,2.54117e-005)
(0.00626301,0.00228548)
(0.0135998,0.0138146)
(0.00395878,0.00790701)
(-0.0022892,0.00881029)
(-0.0130335,0.00337967)
(-0.0090118,-0.00174287)
(-0.00769599,-0.00193035)
(-0.00583766,-0.00717824)
(-0.00130993,-0.00707293)
(0.000549144,-0.00874735)
(0.00363455,-0.00617206)
(0.0050004,-0.00512869)
(0.00426753,-0.00551909)
(0.00635329,-0.00100463)
(0.00722393,0.00650752)
(0.00548476,0.00468923)
(0.00264897,0.010612)
(-0.000549738,0.00646394)
(-0.00585196,0.0080933)
(-0.00868702,0.0044893)
(-0.00897036,-0.00177138)
(-0.0104011,-0.00222822)
(-0.00358422,-0.00418578)
(0.000182281,-0.00929644)
(0.00356489,-0.00915205)
(0.00807406,-0.00914356)
(0.00522512,0.00328371)
(0.00750384,0.000530578)
(0.00389189,0.00321234)
(0.000468145,0.00715943)
(0.000894158,0.00266646)
(-0.00030925,0.00358104)
(-0.00111892,0.00190405)
(-0.000602535,0.0100891)
(-0.00601614,0.00668738)
(-0.0064652,0.00314333)
(-0.00810852,-0.00193983)
(-0.0127707,-0.00425014)
(-0.00888796,-0.013574)
(0.002318,-0.0249505)
(0.00971908,-0.00536662)
(0.00977053,-0.00644661)
(0.0302764,0.0122723)
(0.0159334,0.0127312)
(-0.000574153,0.0208804)
(-0.014828,0.00213664)
(-0.00817854,0.00643748)
(-0.0100236,0.00542726)
(-0.0161571,-0.00645694)
(-0.00845614,-0.0166593)
(-0.00331533,-0.00791884)
(-0.000597456,-0.011176)
(0.004394,-0.00437724)
(0.00947986,-0.00572953)
(0.010962,0.00431869)
(0.00372088,0.00562156)
(0.0096581,0.00523099)
(-0.00104623,0.00483652)
(0.00185161,0.00515277)
(-0.000942521,0.0056484)
(-0.00190419,0.00257718)
(-0.00294569,0.00409595)
(-0.0106024,0.0033015)
(-0.0122086,-0.00622276)
(-0.0101977,-0.00548262)
(-0.0067494,-0.0146311)
(0.00500146,-0.0196422)
(0.0138386,-0.00933289)
(0.0192116,0.010282)
(0.00825885,0.0188781)
(-0.00483361,0.0168857)
(-0.0131244,0.011261)
(-0.0126008,0.00434419)
(-0.0136906,-0.00230855)
(-0.00328576,-0.0150431)
(-0.00305142,-0.011028)
(0.00539707,-0.0141397)
(0.0115968,-0.00417184)
(0.0122672,0.00401654)
(0.00870125,0.00874922)
(-0.00176277,0.0159395)
(-0.00730671,0.00921946)
(-0.0107158,0.00208916)
(-0.00791822,-0.00379652)
(-0.00250687,-0.0119091)
(0.0039243,-0.00631995)
(0.00895277,-0.0075772)
(0.00708501,-0.000921141)
(0.00900691,0.00246963)
(0.00192309,0.00817459)
(-0.00169801,0.00704528)
(-0.00432347,0.00909758)
(-0.00752274,9.60553e-005)
(-0.00646233,0.00166025)
(-0.00808536,-0.0053606)
(-0.00180018,-0.0077081)
(0.000424378,-0.0044431)
(0.00250602,-0.00207676)
(0.0064448,-0.00270188)
(0.00342998,0.00179273)
(0.00535613,0.00200184)
(0.000525886,0.00121712)
(0.000587751,0.00106161)
(-0.00324619,0.00475363)
(-0.00351453,0.00258959)
(-0.00342877,0.00568831)
(-0.00205687,0.00374492)
(0.00101631,0.00297126)
(-0.0103896,0.00327766)
(-0.00407346,-0.001251)
(0.00492951,-0.00478577)
(-0.00165218,0.000564134)
(-0.0020637,-0.00432184)
(0.00183281,-0.000627419)
(0.00522673,-0.000662699)
(0.00258679,0.00587331)
(0.00484906,-0.00268542)
(0.00246779,0.00827765)
(0.00789991,0.00721965)
(-0.00943731,0.00739513)
(-0.00546069,-0.00117412)
(-0.0052253,0.00532672)
(-0.00641759,0.00332368)
(-0.00349583,-0.00459092)
(-7.65618e-005,-0.00628616)
(0.000656857,-0.005302)
(0.000701466,-0.00354678)
(0.00576388,-0.00688869)
(0.0137411,-0.00297813)
(0.00561849,0.00413602)
(0.00197004,0.00445057)
(0.00120378,0.00600538)
(-0.00187297,0.00525061)
(-0.00365862,0.000816785)
(-0.00987818,-0.00137251)
(-0.00867155,-0.00496084)
(-0.00399045,-0.00423402)
(0.00164422,-0.00598983)
(0.00990703,-0.00321984)
(0.00104672,0.00290153)
(0.00465707,0.00751108)
(-0.00135279,-0.0014109)
(0.000130865,6.69954e-005)
Frame 3 result: 
(0.000292839,0)
(0.000428501,0.00010192)
(-0.00102179,0.00125491)
(0.0048722,-0.0094626)
(0.00092399,-0.00179277)
(0.00961196,0.00458193)
(0.00123833,0.00534672)
(-0.00406639,0.00265364)
(-0.00551895,0.00473428)
(-0.00893971,0.0026447)
(-0.00405285,-0.003684)
(-0.0022366,-0.00490173)
(0.0016344,-0.00698111)
(0.00170294,-0.00413369)
(0.00614598,-0.0044024)
(0.0135064,0.00351386)
(0.00639248,0.00953602)
(0.00314502,0.00354115)
(-0.00119974,0.00589371)
(-0.00135423,0.00592684)
(-0.00364591,0.00353769)
(-0.00594059,-0.0046006)
(-0.0059363,-0.005753)
(-0.00558477,0.000342682)
(-0.00910381,-0.00679718)
(0.00686127,-0.00586189)
(0.000888084,-0.00833251)
(0.00540332,0.00296278)
(0.000854436,-0.00802302)
(0.00567004,0.000145638)
(0.00213335,0.000914202)
(-0.0021796,0.00459935)
(-0.00253856,-0.000398432)
(0.00434118,0.00454204)
(-0.00555752,-0.000489984)
(-0.0104802,-0.00237377)
(0.000561765,-0.00310093)
(-0.00292338,-0.00363075)
(-0.00423092,-0.00547115)
(-0.00447684,-0.00280448)
(-0.00414441,-0.00419229)
(0.0021617,-0.00187156)
(-0.000325442,-0.000645732)
(0.00439936,-0.000835754)
(0.00382444,-0.00203522)
(0.0057359,0.00391877)
(0.00214387,0.00240792)
(0.000551763,0.00490448)
(-0.000961685,0.00834518)
(-0.00793927,0.00444823)
(-0.00677993,-0.00357682)
(-0.00712438,-0.00065777)
(-0.00298183,-0.0103816)
(-0.00170588,-0.00485266)
(0.000816693,-0.00780693)
(0.00839443,-0.00335923)
(0.00692135,0.0011559)
(0.0103347,0.00605127)
(0.00422113,0.00624562)
(-0.000900009,0.0120825)
(-0.00834307,0.0032966)
(-0.0107609,-0.00167439)
(-0.00756869,-0.00968017)
(-0.00238745,-0.0153824)
(0.00928519,-0.00793157)
(0.0128242,-0.00459271)
(0.0138288,0.00377813)
(0.00488425,0.014681)
(-0.00239876,0.0095164)
(-0.00320812,0.017276)
(-0.0146497,0.00329651)
(-0.013662,-0.00514216)
(-0.0135613,-0.0102129)
(-0.00585358,-0.0174446)
(0.00765658,-0.0216063)
(0.019276,-0.00660811)
(0.0145464,0.00961733)
(0.00657911,0.018183)
(-0.00419834,0.014497)
(-0.00914586,0.00468339)
(-0.0133985,0.00842251)
(-0.00861073,-0.00509518)
(-0.0014761,-0.0041396)
(-0.00269537,-0.00152091)
(-0.00215073,-0.00393497)
(0.00202293,-0.00594959)
(0.00353446,-0.00573342)
(0.0101433,-0.00540964)
(0.00268612,-0.00480094)
(0.0132834,-0.00435691)
(0.0115363,0.00468122)
(0.00353414,0.005151)
(0.00208402,0.00887977)
(-0.00609814,0.0099054)
(-0.00861816,0.0178154)
(-0.0161619,0.00621119)
(-0.00778598,-0.00268723)
(-0.0135757,-0.00137275)
(-0.0148564,-0.00184164)
(0.000766267,-0.0182542)
(0.0186524,-0.0134709)
(0.0287259,-0.0102996)
(0.011921,0.00813175)
(0.0073996,0.00340206)
(0.000584092,0.0224122)
(-0.0122919,0.0137064)
(-0.0133694,0.00325846)
(-0.00790322,0.00193834)
(-0.00757185,-0.00364779)
(-0.00744035,-0.00682475)
(0.000134926,-0.0104621)
(-0.00174694,-0.00226179)
(0.000870059,-0.0032388)
(0.000659987,-0.00338641)
(1.32045e-005,-0.00695351)
(0.00351345,-0.00242112)
(0.00510301,-0.0023729)
(0.00555334,-0.00281705)
(0.00876638,0.00753771)
(0.00568924,0.00986908)
(-0.00023007,0.00946617)
(-0.00235204,0.00367838)
(-0.011745,0.00245191)
(-0.00915764,0.00190971)
(-0.00878547,-0.00373948)
(-0.00660957,-0.00785154)
(-0.00120954,-0.00646061)
(0.00231691,-0.0109639)
(0.00546857,-0.00510465)
(0.00706309,-0.00596378)
(0.00554316,0.000537034)
(0.00384703,0.00546563)
(0.00550002,0.00549031)
(0.00372381,0.00565966)
(0.00132751,0.00915784)
(-0.0019692,0.00647798)
(-0.00587721,0.00761134)
(-0.00698346,0.0015426)
(-0.00891585,0.00157098)
(-0.0137246,-0.00286862)
(-0.00281266,-0.00918298)
(0.00336851,-0.00826894)
(0.0136956,-0.0130364)
(0.0053816,-0.00188184)
(0.0124426,0.000532495)
(0.00892807,0.00967589)
(0.00442687,0.00816424)
(0.00186431,0.0109368)
(-0.00108238,0.00685241)
(-0.00557096,0.00653695)
(-0.00696973,-0.00143857)
(-0.00527458,-0.00137159)
(-0.00477542,-0.00139484)
(-0.00536416,-0.00778847)
(-0.000180043,-0.00654316)
(-0.000583582,-0.0053717)
(0.00435133,-0.0101085)
(0.0068711,0.000741509)
(0.0021945,-0.00236065)
(0.00360019,0.000178816)
(0.00996344,0.00432423)
(6.09658e-005,0.00302901)
(-0.00153472,0.0098928)
(-0.00105553,0.0038172)
(-0.00825253,0.00984639)
(-0.00968885,0.000791123)
(-0.00641664,0.00159411)
(-0.00620994,-0.00487539)
(-0.000235059,-0.00418934)
(5.56019e-005,-0.00981037)
(0.005058,-0.00909606)
(0.0029216,-0.0040482)
(0.00183007,0.00252828)
(0.00697291,0.00421268)
(0.0031044,0.00415378)
(0.008271,0.00734831)
(0.000399149,0.0032665)
(-0.000189208,-4.91401e-005)
(-0.00746816,0.0123256)
(-0.00599432,0.0111947)
(-0.00468467,-0.000120383)
(-0.00839243,-0.00526559)
(-0.0111348,-0.00753637)
(-0.0055095,-0.00642148)
(-0.000932786,-0.0103592)
(0.0147311,-0.0114742)
(0.0135979,-0.00776681)
(0.0162413,8.81078e-005)
(0.00661609,0.00391193)
(0.00939253,0.009888)
(-0.0011827,0.0153681)
(-0.0101178,0.00513755)
(-0.00889275,0.00594788)
(-0.0107054,0.000182019)
(-0.00220155,-0.00179704)
(-0.0084918,-0.00214244)
(-0.00340662,-0.0117383)
(0.00179866,-0.00382244)
(0.00478406,-0.00529768)
(0.00190156,-0.00684188)
(0.00700239,-0.00130548)
(0.00579936,0.00698299)
(0.00525213,0.00571696)
(0.00458697,0.00352951)
(-0.00275249,0.0107096)
(-0.00514608,0.00778175)
(-0.0139418,0.00436841)
(-0.00255151,-0.00329186)
(-0.00984251,-0.00346621)
(0.00043496,-0.00512401)
(-0.00164387,-0.00701416)
(0.00492447,-0.00658096)
(0.00389724,-0.00235977)
(0.00870275,-0.00296336)
(0.00231524,0.00297772)
(0.00208489,0.00265705)
(-0.00252739,0.00740796)
(-0.000621024,0.00495778)
(-0.00359839,0.00558706)
(-0.00129879,0.00179281)
(-0.00508296,0.000212904)
(-0.00197625,-0.00355251)
(-0.00490839,-0.00131974)
(-0.00172778,-0.00272063)
(-0.00165799,-0.000102558)
(0.000802788,-0.00125643)
(0.00111153,-0.00225909)
(0.00162308,-0.00286951)
(0.00288014,-0.000792244)
(0.00118737,0.00179584)
(0.00171079,0.00272899)
(0.00135455,0.00227684)
(0.000892229,0.00281975)
(-0.00121746,0.00154446)
(-0.00199688,0.000559757)
(-0.00256732,-0.000167471)
(-0.00203497,-0.000374156)
(-0.000505036,-0.000814933)
(-0.00131258,-0.00120753)
(-0.000281909,-0.00254277)
(0.000771696,-0.00115324)
(0.00120287,-0.00140542)
(0.000971627,-0.000989295)
(0.00228503,6.05231e-005)
(0.00151234,0.0010719)
(0.000557368,0.00106428)
(0.000172879,0.00184507)
(-6.40969e-005,0.00158397)
(-0.000727584,0.00158434)
(-0.00142612,0.000240463)
(-0.00117025,0.000517333)
(-0.00192801,-0.000819638)
(-0.00121308,-0.000416906)
(-0.00150232,-0.000953614)
(-0.00041556,-0.00195702)
(-0.000656561,-0.000975619)
(0.000676046,-0.00142855)
(0.00111119,-0.00154988)
(0.00188587,-0.000583446)
(0.00237945,0.000420824)
(0.00143202,0.0006911)
(0.000914345,0.00150384)
(0.000178995,0.00264075)
(-0.000614446,0.00195438)
(-0.00151749,0.00106063)
(-0.00187545,0.000551623)
(-0.00230924,-0.000587398)
(-0.00191829,-4.82545e-005)
(-0.000224347,-0.001713)
(0.000428231,-0.00117985)
(9.12735e-005,-0.0014888)
(0.00137413,-0.00166229)
(0.00126064,-0.000554845)
(0.00146618,-2.5399e-005)
(0.0016863,0.00170785)
(0.00104474,0.00107989)
(0.000792802,0.0018717)
(6.27805e-006,0.00162972)
(-0.00102373,0.000901453)
(-0.0017111,0.000903349)
(-0.00178522,-0.000136338)
(-0.000895868,-0.000234643)
(-0.00144098,-0.00125782)
(-0.000129169,-0.00150185)
(-0.000144504,-0.00119497)
(0.000574779,-0.0013658)
(0.000632163,-0.000315999)
(0.00091445,5.24576e-005)
(0.00138272,0.000405851)
(0.000636307,4.46838e-005)
(0.000616787,0.000610991)
(0.000142336,-0.000142867)
(-0.000656418,0.00150696)
(-0.000130078,0.000822871)
(-0.000412358,0.00100354)
(-0.000722299,-0.000110408)
(-0.000888067,0.000621847)
(-0.00162771,-0.00101892)
(-0.00103872,0.000123437)
(-0.00173666,-0.000806723)
(-7.05985e-005,-0.000686217)
(0.000156693,-0.00198986)
(0.000898889,-0.00178501)
(0.00159721,-0.00102713)
(0.00201474,-0.000615313)
(0.00268398,0.000505096)
(0.00165881,0.00145711)
(0.00164997,0.00317414)
(0.000228227,0.00291712)
(-0.00169785,0.00218813)
(-0.00252609,0.00288527)
(-0.0046181,-3.98002e-005)
(-0.00424697,-0.00200476)
(-0.00240262,-0.00261971)
(-0.000402564,-0.00440502)
(0.00220281,-0.00342114)
(0.00432224,-0.00262629)
(0.00541387,7.08135e-005)
(0.00384692,0.000670602)
(0.00247615,0.00322559)
(0.00139572,0.00419276)
(-0.00157535,0.00424839)
(-0.00275654,0.00380763)
(-0.00317105,0.000669213)
(-0.00318334,-0.000233677)
(-0.00300577,-0.00224511)
(-0.00206957,-0.00365318)
(-0.00105261,-0.00289942)
(0.000494778,-0.00255689)
(0.00215717,-0.00267196)
(0.00245525,-0.001522)
(0.004211,-0.000730156)
(0.00319684,0.00129351)
(0.00193087,0.00255716)
(0.00110589,0.00337505)
(-0.000102886,0.00323579)
(-0.00205399,0.00340996)
(-0.00367424,0.0018271)
(-0.00429352,0.0012841)
(-0.00414087,-0.000394022)
(-0.00370754,-0.00314671)
(-0.00181447,-0.00455557)
(0.00148704,-0.0065469)
(0.00367179,-0.00534871)
(0.00599721,-0.00177594)
(0.00718666,0.00129555)
(0.00571092,0.00513999)
(0.000666187,0.00634119)
(-0.00323261,0.00590753)
(-0.00443736,0.0028566)
(-0.00624536,0.00125728)
(-0.00562975,-0.00210591)
(-0.00314018,-0.0046638)
(-0.000315842,-0.00413575)
(0.00145387,-0.00467049)
(0.00335198,-0.00318148)
(0.00392742,-0.00145261)
(0.00396958,0.0011729)
(0.00281686,0.00317626)
(0.00155972,0.00308442)
(2.47843e-005,0.00355087)
(-0.00148798,0.00298042)
(-0.00269799,0.0015443)
(-0.00304901,-0.000622538)
(-0.00260109,-0.0012063)
(-0.00150303,-0.00158603)
(-0.00050943,-0.00194677)
(0.000960073,-0.00187461)
(0.00144688,-0.00102003)
(0.00172354,-0.000676597)
(0.00159381,0.00015151)
(0.00121076,0.000432833)
(0.000613904,0.00125948)
(-0.000117119,0.000908217)
(6.25116e-005,0.00135804)
(-0.000484178,0.0010106)
(-0.000814601,0.000449173)
(-0.000885469,0.00028685)
(-0.000914352,-0.000412553)
(-0.00064354,-0.000172493)
(-0.00108425,-0.000854436)
(-0.000115823,-0.000923946)
(8.94234e-006,-0.000547315)
(0.000810651,-0.000573668)
(0.000557066,-0.000263979)
(0.0011444,-0.000349265)
(0.000660241,0.000464114)
(0.000478961,0.000548576)
(-0.000286822,0.00063991)
(-0.000394477,0.000613191)
(-0.000849416,0.000327318)
(-0.000501067,-0.000173152)
(-0.00040283,-0.000334278)
(-0.000133225,-0.000355544)
(-0.000143474,-0.000387021)
(0.000339109,-0.0004057)
(0.000180994,4.76798e-007)
(0.000207406,-0.000105269)
(0.000125388,9.8978e-005)
(0.000131773,-4.66802e-005)
(-1.79204e-006,0.000176622)
(7.65553e-006,-4.53403e-005)
(9.70218e-005,8.43698e-005)
(0.000107296,6.30626e-006)
(0.00013046,0.000113104)
(4.71816e-005,0.000113358)
(9.41341e-005,0.000270943)
(-9.47794e-005,0.000293409)
(-0.000247387,7.41485e-005)
(-0.000172081,-6.70365e-006)
(-0.000262806,-0.000101993)
(-0.000139829,-0.000170972)
(-3.12321e-005,-0.000261865)
(0.000161811,-8.81764e-005)
(5.01232e-006,-3.71427e-005)
(0.000115493,-4.17113e-005)
(9.31276e-005,-0.000112994)
(0.000232706,-9.62125e-005)
(9.18318e-005,-6.0349e-005)
(0.000323618,3.33245e-006)
(0.000271188,0.000223015)
(0.000112311,0.000399093)
(-2.65901e-005,0.000307879)
(-0.000124661,0.00028146)
(-0.000433078,0.000258674)
(-0.000555172,4.63239e-005)
(-0.000327191,-0.00029868)
(-0.000157486,-0.000479643)
(-6.75302e-005,-0.000478893)
(0.000161407,-0.000481857)
(0.000453317,-0.000443262)
(0.000574714,6.32375e-005)
(0.000537893,0.000243416)
(0.000349678,0.000396682)
(0.000211,0.000599306)
(-0.000161293,0.000599459)
(-0.000333703,0.000408214)
(-0.000496564,0.000219336)
(-0.00057118,-6.7712e-007)
(-0.000418746,-0.000344078)
(-0.000413037,-0.000461567)
(6.11665e-005,-0.000553321)
(0.000153011,-0.000446438)
(0.000365851,-0.000230711)
(0.000674142,-6.7166e-005)
(0.000525598,0.000299694)
(0.00036365,0.000246204)
(0.000157852,0.000448498)
(4.48105e-006,0.000378439)
(-0.000310777,0.000469568)
(-0.000318838,0.000178399)
(-0.000307157,8.35289e-005)
(-0.000266408,-0.000125619)
(-0.000229368,-0.00025189)
(-0.000160262,-0.000339985)
(-9.34192e-006,-0.00034973)
(8.6302e-005,-0.000311652)
(0.000309812,-0.00022772)
(0.000317663,-7.8869e-005)
(0.000354983,7.62421e-005)
(0.000262199,0.000166654)
(0.000166477,0.000278546)
(-1.04908e-005,0.000333525)
(-0.000108839,0.000252519)
(-0.000223179,0.000258477)
(-0.000307847,5.13242e-005)
(-0.000294925,2.86416e-005)
(-0.000234959,-0.000153358)
(-0.000212115,-0.000247753)
(-6.82651e-005,-0.000367132)
(9.34607e-005,-0.000288964)
(0.000243686,-0.000295941)
(0.000369419,-7.07939e-005)
(0.000395325,3.9164e-005)
(0.000359198,0.000274523)
(0.000129232,0.00036053)
(-5.86129e-005,0.00040501)
(-0.000249587,0.000325312)
(-0.000334886,0.000105365)
(-0.000357927,-9.05055e-005)
(-0.000237917,-0.000209113)
(-6.9621e-005,-0.000301977)
(2.77663e-005,-0.000262072)
(0.000144733,-0.000195409)
(0.000201517,-0.000113924)
(0.00017579,-2.05407e-005)
(0.00017911,-9.99204e-006)
(0.000174686,5.1003e-005)
(0.000132603,0.000148775)
(3.42996e-005,0.000190219)
(-5.71402e-005,0.000237494)
(-0.000141951,0.000226536)
(-0.000193231,9.69647e-005)
(-0.000211954,-3.48747e-005)
(-0.000165203,-0.000145164)
(-6.91617e-006,-0.000206736)
(9.76469e-005,-0.000183815)
(0.000150542,-6.1063e-005)
(0.000130186,2.1608e-006)
(0.000112345,6.6145e-005)
(3.91629e-005,9.30195e-005)
(5.2118e-006,6.93947e-005)
(-2.02888e-005,7.58002e-005)
(-4.14553e-005,4.1797e-005)
(-5.50524e-005,3.40185e-005)
(-6.02308e-005,-2.78577e-005)
(3.33997e-006,-2.15061e-005)
(1.2307e-005,-2.49756e-005)
(1.98715e-005,-1.51937e-005)
(-6.93065e-007,-3.02431e-006)
(3.04308e-005,9.21057e-006)
(-4.90424e-006,7.83499e-006)
(1.88171e-005,0)
(-4.90424e-006,-7.83499e-006)
(3.04308e-005,-9.21057e-006)
(-6.93065e-007,3.02431e-006)
(1.98715e-005,1.51937e-005)
(1.2307e-005,2.49756e-005)
(3.33997e-006,2.15061e-005)
(-6.02308e-005,2.78577e-005)
(-5.50524e-005,-3.40185e-005)
(-4.14553e-005,-4.1797e-005)
(-2.02888e-005,-7.58002e-005)
(5.2118e-006,-6.93947e-005)
(3.91629e-005,-9.30195e-005)
(0.000112345,-6.6145e-005)
(0.000130186,-2.1608e-006)
(0.000150542,6.1063e-005)
(9.76469e-005,0.000183815)
(-6.91617e-006,0.000206736)
(-0.000165203,0.000145164)
(-0.000211954,3.48747e-005)
(-0.000193231,-9.69647e-005)
(-0.000141951,-0.000226536)
(-5.71402e-005,-0.000237494)
(3.42996e-005,-0.000190219)
(0.000132603,-0.000148775)
(0.000174686,-5.1003e-005)
(0.00017911,9.99204e-006)
(0.00017579,2.05407e-005)
(0.000201517,0.000113924)
(0.000144733,0.000195409)
(2.77663e-005,0.000262072)
(-6.9621e-005,0.000301977)
(-0.000237917,0.000209113)
(-0.000357927,9.05055e-005)
(-0.000334886,-0.000105365)
(-0.000249587,-0.000325312)
(-5.86129e-005,-0.00040501)
(0.000129232,-0.00036053)
(0.000359198,-0.000274523)
(0.000395325,-3.9164e-005)
(0.000369419,7.07939e-005)
(0.000243686,0.000295941)
(9.34607e-005,0.000288964)
(-6.82651e-005,0.000367132)
(-0.000212115,0.000247753)
(-0.000234959,0.000153358)
(-0.000294925,-2.86416e-005)
(-0.000307847,-5.13242e-005)
(-0.000223179,-0.000258477)
(-0.000108839,-0.000252519)
(-1.04908e-005,-0.000333525)
(0.000166477,-0.000278546)
(0.000262199,-0.000166654)
(0.000354983,-7.62421e-005)
(0.000317663,7.8869e-005)
(0.000309812,0.00022772)
(8.6302e-005,0.000311652)
(-9.34192e-006,0.00034973)
(-0.000160262,0.000339985)
(-0.000229368,0.00025189)
(-0.000266408,0.000125619)
(-0.000307157,-8.35289e-005)
(-0.000318838,-0.000178399)
(-0.000310777,-0.000469568)
(4.48105e-006,-0.000378439)
(0.000157852,-0.000448498)
(0.00036365,-0.000246204)
(0.000525598,-0.000299694)
(0.000674142,6.7166e-005)
(0.000365851,0.000230711)
(0.000153011,0.000446438)
(6.11665e-005,0.000553321)
(-0.000413037,0.000461567)
(-0.000418746,0.000344078)
(-0.00057118,6.7712e-007)
(-0.000496564,-0.000219336)
(-0.000333703,-0.000408214)
(-0.000161293,-0.000599459)
(0.000211,-0.000599306)
(0.000349678,-0.000396682)
(0.000537893,-0.000243416)
(0.000574714,-6.32375e-005)
(0.000453317,0.000443262)
(0.000161407,0.000481857)
(-6.75302e-005,0.000478893)
(-0.000157486,0.000479643)
(-0.000327191,0.00029868)
(-0.000555172,-4.63239e-005)
(-0.000433078,-0.000258674)
(-0.000124661,-0.00028146)
(-2.65901e-005,-0.000307879)
(0.000112311,-0.000399093)
(0.000271188,-0.000223015)
(0.000323618,-3.33245e-006)
(9.18318e-005,6.0349e-005)
(0.000232706,9.62125e-005)
(9.31276e-005,0.000112994)
(0.000115493,4.17113e-005)
(5.01232e-006,3.71427e-005)
(0.000161811,8.81764e-005)
(-3.12321e-005,0.000261865)
(-0.000139829,0.000170972)
(-0.000262806,0.000101993)
(-0.000172081,6.70365e-006)
(-0.000247387,-7.41485e-005)
(-9.47794e-005,-0.000293409)
(9.41341e-005,-0.000270943)
(4.71816e-005,-0.000113358)
(0.00013046,-0.000113104)
(0.000107296,-6.30626e-006)
(9.70218e-005,-8.43698e-005)
(7.65553e-006,4.53403e-005)
(-1.79204e-006,-0.000176622)
(0.000131773,4.66802e-005)
(0.000125388,-9.8978e-005)
(0.000207406,0.000105269)
(0.000180994,-4.76798e-007)
(0.000339109,0.0004057)
(-0.000143474,0.000387021)
(-0.000133225,0.000355544)
(-0.00040283,0.000334278)
(-0.000501067,0.000173152)
(-0.000849416,-0.000327318)
(-0.000394477,-0.000613191)
(-0.000286822,-0.00063991)
(0.000478961,-0.000548576)
(0.000660241,-0.000464114)
(0.0011444,0.000349265)
(0.000557066,0.000263979)
(0.000810651,0.000573668)
(8.94234e-006,0.000547315)
(-0.000115823,0.000923946)
(-0.00108425,0.000854436)
(-0.00064354,0.000172493)
(-0.000914352,0.000412553)
(-0.000885469,-0.00028685)
(-0.000814601,-0.000449173)
(-0.000484178,-0.0010106)
(6.25116e-005,-0.00135804)
(-0.000117119,-0.000908217)
(0.000613904,-0.00125948)
(0.00121076,-0.000432833)
(0.00159381,-0.00015151)
(0.00172354,0.000676597)
(0.00144688,0.00102003)
(0.000960073,0.00187461)
(-0.00050943,0.00194677)
(-0.00150303,0.00158603)
(-0.00260109,0.0012063)
(-0.00304901,0.000622538)
(-0.00269799,-0.0015443)
(-0.00148798,-0.00298042)
(2.47843e-005,-0.00355087)
(0.00155972,-0.00308442)
(0.00281686,-0.00317626)
